_id,name,company,year,Price,kms_driven,fuel_type
65a8df601781205b99e8bd3e,Chevrolet Beat Diesel,Chevrolet,2016,"1,79,999","19,336 kms",Diesel
65a8df601781205b99e8bd3f,Tata Indica eV2 LS,Tata,2015,"1,40,000","60,105 kms",Diesel
65a8df601781205b99e8bd40,Jaguar XF 2.2 Diesel Luxury,Jaguar,2013,"21,90,000","29,000 kms",Diesel
65a8df601781205b99e8bd41,Audi Q5 2.0 TDI quattro Premium Plus,Audi,2014,"23,90,000","34,000 kms",Diesel
65a8df601781205b99e8bd42,BMW 3 Series 320d Sedan,BMW,2011,"10,75,000","35,000 kms",Diesel
65a8df601781205b99e8bd43,Maruti Suzuki Swift ZXi 1.2 BS IV,Maruti,2015,"4,75,000","22,000 kms",Petrol
65a8df601781205b99e8bd44,BMW X1 sDrive20d,BMW,2012,"10,25,000","41,000 kms",Diesel
65a8df601781205b99e8bd45,Maruti Suzuki S Cross Sigma 1.3,Maruti,2016,"6,15,000","21,000 kms",Diesel
65a8df601781205b99e8bd46,Maruti Suzuki Ertiga LDi,Maruti,2013,"4,75,000","48,000 kms",Diesel
65a8df601781205b99e8bd47,Maruti Suzuki Alto K10 VXi AMT,Maruti,2016,"2,70,000","38,000 kms",Petrol
65a8df601781205b99e8bd48,Honda City SV,Honda,2014,"4,75,000","34,000 kms",Diesel
65a8df601781205b99e8bd49,Volkswagen Vento Comfortline Petrol,Volkswagen,2011,"2,40,000","45,933 kms",Petrol
65a8df601781205b99e8bd4a,Honda City 1.5 EXi New,Honda,2005,"1,20,000","68,000 kms",Petrol
65a8df601781205b99e8bd4b,Audi A4 2.0 TDI 177bhp Premium,Audi,2016,"19,00,000","44,000 kms",Diesel
65a8df601781205b99e8bd4c,Mahindra KUV100,Mahindra,2017,"3,60,000","35,000 kms",Diesel
65a8df601781205b99e8bd4d,Tata Zest XE 75 PS Diesel,Tata,2018,"4,50,000","1,02,563 kms",Diesel
65a8df601781205b99e8bd4e,Mahindra XUV500 W8,Mahindra,2015,"9,00,000","28,600 kms",Diesel
65a8df601781205b99e8bd4f,Maruti Suzuki Swift Dzire Tour VDi,Maruti,2017,"6,50,000","41,800 kms",Diesel
65a8df601781205b99e8bd50,Tata Sumo Gold LX BS IV,Tata,2014,"2,75,000","1,16,000 kms",Diesel
65a8df601781205b99e8bd51,Maruti Suzuki Swift Dzire VXi 1.2 BS IV,Maruti,2009,"2,10,000","59,000 kms",Petrol
65a8df601781205b99e8bd52,Mahindra Scorpio 2.6 SLX,Mahindra,2004,"1,75,000","58,000 kms",Diesel
65a8df601781205b99e8bd53,Maruti Suzuki Omni 8 STR BS III,Maruti,2009,"85,000","45,000 kms",Petrol
65a8df601781205b99e8bd54,Mitsubishi Pajero Sport Limited Edition,Mitsubishi,2015,"14,90,000","42,590 kms",Diesel
65a8df601781205b99e8bd55,Renault Duster,Renault,2014,"8,00,000","7,400 kms",Diesel
65a8df601781205b99e8bd56,Volkswagen Jetta Comfortline 1.9 TDI AT,Volkswagen,2009,"4,50,000","54,500 kms",Diesel
65a8df601781205b99e8bd57,Maruti Suzuki Ertiga Vxi,Maruti,2012,"10,00,000","2,00,000 kms",Diesel
65a8df601781205b99e8bd58,Audi A4 2.0 TDI 177bhp Premium,Audi,2013,"15,10,000","27,000 kms",Diesel
65a8df601781205b99e8bd59,Volvo S80 Summum D4,Volvo,2015,"18,50,000","42,000 kms",Diesel
65a8df601781205b99e8bd5a,Toyota Corolla Altis VL AT Petrol,Toyota,2014,"7,90,000","29,000 kms",Petrol
65a8df601781205b99e8bd5b,Mitsubishi Pajero Sport 2.5 AT,Mitsubishi,2015,"17,25,000","37,000 kms",Diesel
65a8df601781205b99e8bd5c,Chevrolet Beat LT Petrol,Chevrolet,2012,"1,35,000","36,000 kms",Petrol
65a8df601781205b99e8bd5d,BMW X1,BMW,2011,"10,00,000","34,000 kms",Diesel
65a8df601781205b99e8bd5e,Datsun Redi GO S,Datsun,2018,"2,99,999","7,000 kms",Petrol
65a8df601781205b99e8bd5f,Mercedes Benz C Class C 220 CDI Avantgarde,Mercedes,2009,"12,25,000","76,000 kms",Diesel
65a8df601781205b99e8bd60,Mahindra Scorpio SLX,Mahindra,2004,"1,75,000","60,000 kms",Diesel
65a8df601781205b99e8bd61,Volkswagen Vento Comfortline Diesel,Volkswagen,2011,"2,00,000","95,000 kms",Diesel
65a8df601781205b99e8bd62,Tata Indigo CS GLS,Tata,2017,"2,70,000","50,000 kms",Diesel
65a8df601781205b99e8bd63,Ford Figo Petrol Titanium,Ford,2019,"5,25,000",00 kms,Petrol
65a8df601781205b99e8bd64,Honda City ZX GXi,Honda,2006,"1,80,000","50,000 kms",Petrol
65a8df601781205b99e8bd65,Maruti Suzuki Wagon R Duo Lxi,Maruti,2008,"1,40,000","68,000 kms",Petrol
65a8df601781205b99e8bd66,Ford EcoSport Trend 1.5L TDCi,Ford,2014,"4,00,000","16,000 kms",Petrol
65a8df601781205b99e8bd67,Maruti Suzuki Swift Dzire VDi,Maruti,2016,"4,99,000","51,000 kms",Diesel
65a8df601781205b99e8bd68,Maruti Suzuki Omni 8 STR BS III,Maruti,2009,"85,000","56,000 kms",Petrol
65a8df601781205b99e8bd69,Maruti Suzuki Zen LX BSII,Maruti,2004,"70,000","1,00,000 kms",Petrol
65a8df601781205b99e8bd6a,Renault Duster RxL Petrol,Renault,2015,"5,50,000","36,000 kms",Petrol
65a8df601781205b99e8bd6b,Maruti Suzuki Swift VXi 1.2 BS IV,Maruti,2014,"3,70,000","11,523 kms",Petrol
65a8df601781205b99e8bd6c,Maruti Suzuki Baleno Zeta 1.2,Maruti,2018,"6,90,000","1,000 kms",Petrol
65a8df601781205b99e8bd6d,Honda WR V S MT Petrol,Honda,2009,"2,50,000","60,000 kms",Petrol
65a8df601781205b99e8bd6e,Tata Indigo CS eLX BS IV,Tata,2016,"1,10,000","85,000 kms",Diesel
65a8df601781205b99e8bd6f,Renault Duster 110 PS RxL Diesel,Renault,2013,"4,90,000","38,600 kms",Diesel
65a8df601781205b99e8bd70,Mahindra Scorpio LX BS III,Mahindra,2009,"3,20,000","95,500 kms",Diesel
65a8df601781205b99e8bd71,Maruti Suzuki Zen LXi BS III,Maruti,2004,"68,000","56,000 kms",Petrol
65a8df601781205b99e8bd72,Maruti Suzuki Wagon R LXi BS III,Maruti,2014,"1,30,000","37,458 kms",Petrol
65a8df601781205b99e8bd73,Maruti Suzuki SX4 Celebration Diesel,Maruti,2016,"9,70,000","85,960 kms",Diesel
65a8df601781205b99e8bd74,Audi A3 Cabriolet 40 TFSI,Audi,2015,"31,00,000","12,516 kms",Petrol
65a8df601781205b99e8bd75,Hyundai Eon D Lite Plus,Hyundai,2018,"2,80,000","35,000 kms",Petrol
65a8df601781205b99e8bd76,Maruti Suzuki Zen Estilo LXI Green CNG,Maruti,2009,"1,25,000",00 kms,Petrol
65a8df601781205b99e8bd77,Mahindra Scorpio SLX,Mahindra,2008,"2,85,000","80,000 kms",Diesel
65a8df601781205b99e8bd78,I want to sell my commercial car due t,I,o...,"4,75,000",,
65a8df601781205b99e8bd79,Hyundai Santro AE GLS Audio,Hyundai,2011,"1,65,000","45,000 kms",Petrol
65a8df601781205b99e8bd7a,i want sale my car.no emi....uber atta,i,d...,"3,20,000",,
65a8df601781205b99e8bd7b,Maruti Suzuki Swift Dzire Tour VDi,Maruti,2009,"2,50,000","51,000 kms",Diesel
65a8df601781205b99e8bd7c,Mahindra Scorpio S4,Mahindra,2015,"8,65,000","30,000 kms",Diesel
65a8df601781205b99e8bd7d,Tata ZEST 6 month old,Tata,car,"3,70,000",,
65a8df601781205b99e8bd7e,Mahindra Xylo D2 BS IV,Mahindra,2011,"3,90,000","48,000 kms",Diesel
65a8df601781205b99e8bd7f,Hyundai Santro,Hyundai,2003,"60,000","51,000 kms",Petrol
65a8df601781205b99e8bd80,Chevrolet Beat LT Diesel,Chevrolet,2015,"2,15,000","90,000 kms",Diesel
65a8df601781205b99e8bd81,Maruti Suzuki Swift Dzire VDi,Maruti,2015,"4,75,000","43,000 kms",Diesel
65a8df601781205b99e8bd82,Mahindra XUV500 W8,Mahindra,2015,"8,99,000","53,000 kms",Diesel
65a8df601781205b99e8bd83,Toyota Fortuner 3.0 4x4 MT,Toyota,2013,"14,99,000","97,000 kms",Diesel
65a8df601781205b99e8bd84,Maruti Suzuki Alto K10 VXi,Maruti,2013,"2,40,000","20,000 kms",Petrol
65a8df601781205b99e8bd85,Hyundai Getz GLE,Hyundai,2007,"99,000","55,000 kms",Petrol
65a8df601781205b99e8bd86,Maruti Suzuki Swift Dzire Tour LDi,Maruti,2014,"2,60,000","1,20,000 kms",Diesel
65a8df601781205b99e8bd87,Hyundai Creta 1.6 SX,Hyundai,2019,"12,00,000",0 kms,Petrol
65a8df601781205b99e8bd88,Hyundai Santro Xing XL AT eRLX Euro III,Hyundai,2007,"1,15,000","46,000 kms",Petrol
65a8df601781205b99e8bd89,Hyundai Santro Xing XL eRLX Euro III,Hyundai,2009,"88,000","43,200 kms",Petrol
65a8df601781205b99e8bd8a,Mahindra Xylo D2 BS IV,Mahindra,2011,"3,90,000","56,000 kms",Diesel
65a8df601781205b99e8bd8b,Hyundai Santro Xing XL eRLX Euro III,Hyundai,2007,"1,35,000","42,000 kms",Petrol
65a8df601781205b99e8bd8c,Tata Indica V2 DLS BS III,Tata,2009,"90,000","30,600 kms",Diesel
65a8df601781205b99e8bd8d,Hyundai i10 Sportz 1.2,Hyundai,2011,"2,20,000","38,000 kms",Petrol
65a8df601781205b99e8bd8e,Hyundai Grand i10 Magna 1.2 Kappa VTVT,Hyundai,2017,"4,24,999","2,550 kms",Petrol
65a8df601781205b99e8bd8f,Hyundai Santro Xing XL AT eRLX Euro III,Hyundai,2007,"1,35,000","47,000 kms",Petrol
65a8df601781205b99e8bd90,Honda City 1.5 E MT,Honda,2005,"95,000","41,000 kms",Petrol
65a8df601781205b99e8bd91,Nissan Micra XL,Nissan,2017,"4,30,000","62,500 kms",Diesel
65a8df601781205b99e8bd92,Honda City 1.5 S Inspire,Honda,2005,"1,15,000","68,000 kms",Petrol
65a8df601781205b99e8bd93,Maruti Suzuki Alto 800 Lxi,Maruti,2015,"2,15,000","50,000 kms",Petrol
65a8df601781205b99e8bd94,Maruti Suzuki Wagon R LX BS III,Maruti,2004,"53,000","69,000 kms",Petrol
65a8df601781205b99e8bd95,Maruti Suzuki Ertiga VDi,Maruti,2012,"5,00,000","48,000 kms",Diesel
65a8df601781205b99e8bd96,Tata Indica eV2 eXeta eGLX,Tata,2012,"85,000","55,000 kms",Diesel
65a8df601781205b99e8bd97,Maruti Suzuki Omni E 8 STR BS IV,Maruti,2013,"1,65,000","25,000 kms",Petrol
65a8df601781205b99e8bd98,Hyundai Eon Era Plus,Hyundai,2014,"2,00,000","28,400 kms",Petrol
65a8df601781205b99e8bd99,Hyundai Eon,Hyundai,2014,"2,00,000","28,000 kms",Petrol
65a8df601781205b99e8bd9a,Maruti Suzuki Swift LDi,Maruti,2015,"4,25,000","42,000 kms",Diesel
65a8df601781205b99e8bd9b,MARUTI SUZUKI ERTIGA F,MARUTI,SALE,"6,50,000",,
65a8df601781205b99e8bd9c,Hyundai Verna 1.6 CRDI SX Plus AT,Hyundai,2012,"6,00,000","29,000 kms",Diesel
65a8df601781205b99e8bd9d,Chevrolet Tavera LS B3 10 Seats BSII,Chevrolet,2005,"1,30,000","68,485 kms",Diesel
65a8df601781205b99e8bd9e,Tata Tiago Revotron XM,Tata,2018,"4,30,000","3,500 kms",Petrol
65a8df601781205b99e8bd9f,Tata Tiago Revotorq XZ,Tata,2019,"5,68,500",0 kms,Petrol
65a8df601781205b99e8bda0,Tata Nexon,Tata,2019,Ask For Price,0 kms,Petrol
65a8df601781205b99e8bda1,Tata,Tata,digo,Ask For Price,,
65a8df601781205b99e8bda2,Maruti Suzuki Zen LXi BS III,Maruti,2006,"71,000","32,000 kms",Petrol
65a8df601781205b99e8bda3,Mahindra KUV100 K8 D 6 STR,Mahindra,2018,"5,60,000","8,000 kms",Diesel
65a8df601781205b99e8bda4,Ford EcoSport Titanium 1.5 TDCi,Ford,2014,"5,90,000","34,000 kms",Diesel
65a8df601781205b99e8bda5,Hindustan Motors Ambassador Classic Mark 4 â€“ Befo,Hindustan,1995,"7,50,000","37,000 kms",Petrol
65a8df601781205b99e8bda6,Ford Fusion 1.4 TDCi Diesel,Ford,2007,"1,25,000","85,455 kms",Diesel
65a8df601781205b99e8bda7,Hyundai Santro Xing XL AT eRLX Euro III,Hyundai,2007,"1,35,000","46,000 kms",Petrol
65a8df601781205b99e8bda8,Hyundai Santro,Hyundai,2002,"60,000","47,000 kms",Petrol
65a8df601781205b99e8bda9,Fiat Linea Emotion 1.4 L T Jet Petrol,Fiat,2009,"1,20,000","64,000 kms",Petrol
65a8df601781205b99e8bdaa,Ford Ikon 1.3 Flair Josh 100,Ford,2008,"95,000","46,000 kms",Petrol
65a8df601781205b99e8bdab,Maruti Suzuki Omni E 8 STR BS IV,Maruti,2017,"2,40,000","8,000 kms",Petrol
65a8df601781205b99e8bdac,Tata Indica V2 LS,Tata,2012,"1,15,000","64,000 kms",Diesel
65a8df601781205b99e8bdad,Mahindra Scorpio S4,Mahindra,2015,"7,95,000","63,000 kms",Diesel
65a8df601781205b99e8bdae,Hyundai Santro Xing XL eRLX Euro III,Hyundai,2007,"55,000","65,000 kms",Petrol
65a8df601781205b99e8bdaf,Mahindra Xylo D2,Mahindra,2009,"3,00,000","62,000 kms",Diesel
65a8df601781205b99e8bdb0,Hyundai Grand i10 Asta 1.2 Kappa VTVT,Hyundai,2014,"3,20,000","41,000 kms",Petrol
65a8df601781205b99e8bdb1,Maruti Suzuki Alto 800 Lxi,Maruti,2015,"2,65,000","14,000 kms",Petrol
65a8df601781205b99e8bdb2,Toyota Corolla,Toyota,2006,"1,60,000","40,000 kms",Petrol
65a8df601781205b99e8bdb3,Hyundai Eon Magna,Hyundai,2017,"3,00,000","1,600 kms",Petrol
65a8df601781205b99e8bdb4,Tata Sumo Grande MKII GX,Tata,2010,"1,30,000","90,000 kms",Diesel
65a8df601781205b99e8bdb5,Maruti Suzuki Swift VDi,Maruti,2011,"2,50,000","58,000 kms",Diesel
65a8df601781205b99e8bdb6,Volkswagen Polo Highline1.2L P,Volkswagen,2013,"3,80,000","27,000 kms",Petrol
65a8df601781205b99e8bdb7,Maruti Suzuki Alto 800 Lx,Maruti,2003,"42,000","60,000 kms",Petrol
65a8df601781205b99e8bdb8,Tata Tiago Revotron XZ,Tata,2017,"4,00,000","31,000 kms",Petrol
65a8df601781205b99e8bdb9,Maruti Suzuki Swift LDi,Maruti,2009,"1,20,000","90,000 kms",Diesel
65a8df601781205b99e8bdba,Maruti Suzuki Swift VDi,Maruti,2009,"1,20,000","90,000 kms",Diesel
65a8df601781205b99e8bdbb,Tata Indigo eCS,Tata,2016,"1,30,000","1,50,000 kms",Diesel
65a8df601781205b99e8bdbc,Chevrolet Beat LS Diesel,Chevrolet,2014,"1,89,000","31,000 kms",Diesel
65a8df601781205b99e8bdbd,2012 Tata Sumo Gold f,2012,sell,"2,50,000",,
65a8df601781205b99e8bdbe,Mahindra Xylo E8 BS IV,Mahindra,2011,"3,65,000","43,000 kms",Diesel
65a8df601781205b99e8bdbf,Hyundai Eon D Lite Plus,Hyundai,2013,"1,70,000","20,000 kms",Petrol
65a8df601781205b99e8bdc0,Well mentained Tata Sumo,Well,d Ex,"3,80,000",,
65a8df601781205b99e8bdc1,all paper updated tata indica v2 and u,all,n...,"1,45,000",,
65a8df601781205b99e8bdc2,Maruti Ertiga showroom condition with,Maruti,e...,"4,80,000",,
65a8df601781205b99e8bdc3,7 SEATER MAHINDRA BOLERO IN VERY GOOD,7,D...,Ask For Price,,
65a8df601781205b99e8bdc4,9 SEATER MAHINDRA BOL,9,", Ac",Ask For Price,,
65a8df601781205b99e8bdc5,scratch less Tata I,scratch,go .,"1,40,000",,
65a8df601781205b99e8bdc6,Maruti Suzuki swift dzire for sale in,Maruti,d...,"3,60,000",,
65a8df601781205b99e8bdc7,Commercial Chevrolet beat for sale in,Commercial,k...,"1,80,000",,
65a8df601781205b99e8bdc8,urgent sell my Mahindra qu,urgent,o c4,"3,50,000",,
65a8df601781205b99e8bdc9,Tata Sumo Gold FX BSIII,Tata,2013,"2,15,000","1,00,000 kms",Petrol
65a8df601781205b99e8bdca,sell my car Maruti Suzuki Swif,sell,zire,"3,00,000",,
65a8df601781205b99e8bdcb,Maruti Suzuki Swift Dzire good car fo,Maruti,o...,"3,10,000",,
65a8df601781205b99e8bdcc,Hyunda,Hyundai,cent,Ask For Price,,
65a8df601781205b99e8bdcd,Commercial Maruti Suzuki Alto Lxi 800,Commercial,...,Ask For Price,,
65a8df601781205b99e8bdce,urgent sale Ta,urgent,Sumo,"2,20,000",,
65a8df601781205b99e8bdcf,Maruti Suzuki Alto vxi t,Maruti,cab,"95,000",,
65a8df601781205b99e8bdd0,tata,tata,t xe,Ask For Price,,
65a8df601781205b99e8bdd1,TATA INDI,TATA,EV2,"1,10,000",,
65a8df601781205b99e8bdd2,Tata Nano,Tata,2013,"60,000","7,000 kms",Petrol
65a8df601781205b99e8bdd3,Hyundai Elite i20,Hyundai,2017,"5,99,999","31,000 kms",Petrol
65a8df601781205b99e8bdd4,Hyundai i10 Magna 1.2 Kappa2,Hyundai,2009,"4,00,000","33,000 kms",Petrol
65a8df601781205b99e8bdd5,Hyundai Creta,Hyundai,2016,"9,00,000","60,000 kms",Diesel
65a8df601781205b99e8bdd6,Volkswagen Polo,Volkswagen,2013,"2,99,999","48,000 kms",Diesel
65a8df601781205b99e8bdd7,Maruti Suzuki Dzire,Maruti,2014,"3,74,999","33,000 kms",Petrol
65a8df601781205b99e8bdd8,Tata Bolt XM Petrol,Tata,2015,"6,00,000","15,000 kms",Petrol
65a8df601781205b99e8bdd9,Maruti Suzuki Alto 800 Lx,Maruti,2005,"70,000","47,000 kms",Petrol
65a8df601781205b99e8bdda,Maruti Suzuki Alto,Maruti,2005,"1,00,000","40,000 kms",Petrol
65a8df601781205b99e8bddb,Hyundai Venue,Hyundai,2019,Ask For Price,"7,000 kms",Diesel
65a8df601781205b99e8bddc,Maruti Suzuki Ritz,Maruti,2010,"1,50,000","38,000 kms",Diesel
65a8df601781205b99e8bddd,Maruti Suzuki Alto 800 Lxi,Maruti,2017,"2,25,000","12,500 kms",Petrol
65a8df601781205b99e8bdde,Maruti Suzuki Dzire,Maruti,2009,"2,10,000","42,000 kms",Petrol
65a8df601781205b99e8bddf,Renault Lodgy,Renault,2016,Ask For Price,"20,000 kms",Diesel
65a8df601781205b99e8bde0,Hyundai i20 Asta,Hyundai,2014,"4,25,000","31,000 kms",Petrol
65a8df601781205b99e8bde1,Maruti Suzuki Swift Select Variant,Maruti,2008,"1,62,000","60,000 kms",Diesel
65a8df601781205b99e8bde2,Tata Indica V2 DLX BS III,Tata,2005,"60,000","80,000 kms",Diesel
65a8df601781205b99e8bde3,Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Mahindra,2014,"6,50,000","77,000 kms",Diesel
65a8df601781205b99e8bde4,Toyota Innova 2.5 E 8 STR,Toyota,2012,"7,50,000","75,000 kms",Diesel
65a8df601781205b99e8bde5,Mahindra Xylo E8,Mahindra,2010,"3,75,000","40,000 kms",Diesel
65a8df601781205b99e8bde6,Hyundai i20 Magna 1.2,Hyundai,2011,"2,30,000","47,000 kms",Petrol
65a8df601781205b99e8bde7,Maruti Suzuki Omni,Maruti,2000,"35,999","60,000 kms",Petrol
65a8df601781205b99e8bde8,Mahindra KUV100,Mahindra,2016,"3,80,000","26,500 kms",Petrol
65a8df601781205b99e8bde9,Mahindra KUV100 K8 6 STR,Mahindra,2019,"5,60,000","2,875 kms",Petrol
65a8df601781205b99e8bdea,Datsun Go Plus,Datsun,2016,"2,85,000","13,900 kms",Petrol
65a8df601781205b99e8bdeb,Ford Endeavor 4x4 Thunder Plus,Ford,2019,"29,00,000","9,000 kms",Diesel
65a8df601781205b99e8bdec,Tata Indica V2,Tata,2005,"39,999","80,000 kms",Diesel
65a8df601781205b99e8bded,Hyundai Santro Xing GL,Hyundai,2006,"85,000","60,000 kms",Petrol
65a8df601781205b99e8bdee,Maruti Suzuki Wagon R 1.0 VXi,Maruti,2016,"3,95,000","20,000 kms",Petrol
65a8df601781205b99e8bdef,Maruti Suzuki Swift Select Variant,Maruti,2008,"1,75,000","58,000 kms",Diesel
65a8df601781205b99e8bdf0,Maruti Suzuki Alto 800 Lx,Maruti,2019,"4,00,000","1,500 kms",Petrol
65a8df601781205b99e8bdf1,Toyota Innova 2.5 Z Diesel 7 Seater,Toyota,2011,"7,50,000","75,000 kms",Diesel
65a8df601781205b99e8bdf2,Any type car avaiabel hare...comercica,Any,r...,"1,70,000",,
65a8df601781205b99e8bdf3,Maruti Suzuki Alto 800,Maruti,2016,"2,50,000","2,450 kms",Petrol
65a8df601781205b99e8bdf4,Maruti Suzuki Alto AX,Maruti,2019,"4,25,000","1,625 kms",Petrol
65a8df601781205b99e8bdf5,Maruti Suzuki Alto 800 Lx,Maruti,2019,Ask For Price,"1,500 kms",Petrol
65a8df601781205b99e8bdf6,Volkswagen Polo Highline1.2L P,Volkswagen,2017,"5,25,000","45,000 kms",Petrol
65a8df601781205b99e8bdf7,Mahindra Logan,Mahindra,2009,"1,30,000","65,000 kms",Diesel
65a8df601781205b99e8bdf8,Maruti Suzuki 800 Std BS III,Maruti,2000,"30,000","33,400 kms",Petrol
65a8df601781205b99e8bdf9,Mahindra Scorpio,Mahindra,2011,"4,75,000","60,123 kms",Diesel
65a8df601781205b99e8bdfa,Chevrolet Sail 1.2 LS,Chevrolet,2013,"3,00,000","28,000 kms",Petrol
65a8df601781205b99e8bdfb,Volkswagen Vento Highline Plus 1.5 Diesel,Volkswagen,2015,Ask For Price,"38,900 kms",Diesel
65a8df601781205b99e8bdfc,Hyundai Santro AE GLS Audio,Hyundai,2003,"60,000","70,000 kms",Petrol
65a8df601781205b99e8bdfd,Maruti Suzuki Wagon R VXi Minor,Maruti,2006,"1,00,000","7,000 kms",Petrol
65a8df601781205b99e8bdfe,Hyundai Eon,Hyundai,2018,"2,60,000","25,000 kms",Petrol
65a8df601781205b99e8bdff,Tata Manza,Tata,2015,"1,00,000","1,00,000 kms",Diesel
65a8df601781205b99e8be00,Toyota Innova 2.0 G1 Petrol 8seater,Toyota,2019,Ask For Price,"4,000 kms",Petrol
65a8df601781205b99e8be01,Toyota Etios G,Toyota,2013,"2,65,000","42,000 kms",Petrol
65a8df601781205b99e8be02,Hyundai Getz Prime 1.3 GLX,Hyundai,2009,"1,15,000","20,000 kms",Petrol
65a8df601781205b99e8be03,Toyota Qualis,Toyota,2003,"1,80,000","1,00,000 kms",Diesel
65a8df601781205b99e8be04,Hyundai Santro Xing,Hyundai,2004,"45,000","1,37,495 kms",Petrol
65a8df601781205b99e8be05,Tata Indica eV2 LS,Tata,2016,"50,500","91,200 kms",Diesel
65a8df601781205b99e8be06,Honda City 1.5 S MT,Honda,2009,"2,70,000","55,000 kms",Petrol
65a8df601781205b99e8be07,Tata Zest XE 75 PS Diesel,Tata,2017,"2,90,000","1,20,000 kms",Diesel
65a8df601781205b99e8be08,Mahindra Quanto C4,Mahindra,2013,"3,25,000","63,000 kms",Diesel
65a8df601781205b99e8be09,Tata Indigo eCS LX CR4 BS IV,Tata,2016,"1,60,000","1,04,000 kms",Diesel
65a8df601781205b99e8be0a,Maruti Suzuki Swift Dzire,Maruti,2016,"3,50,000","1,46,000 kms",Diesel
65a8df601781205b99e8be0b,Hyundai Elite i20,Hyundai,2011,"2,90,000","40,000 kms",Petrol
65a8df601781205b99e8be0c,Hyundai i20 Select Variant,Hyundai,2011,"2,90,000","40,000 kms",Petrol
65a8df601781205b99e8be0d,Chevrolet Tavera Neo,Chevrolet,2007,"4,65,000","1,00,800 kms",Diesel
65a8df601781205b99e8be0e,Maruti Suzuki Dzire,Maruti,2016,"3,25,000","1,50,000 kms",Diesel
65a8df601781205b99e8be0f,Hyundai Elite i20,Hyundai,2018,"5,10,000","2,100 kms",Petrol
65a8df601781205b99e8be10,Honda City VX Petrol,Honda,2016,"8,60,000","95,000 kms",Petrol
65a8df601781205b99e8be11,Maruti Suzuki Dzire,Maruti,2016,"4,50,000","2,500 kms",Diesel
65a8df601781205b99e8be12,Hyundai Getz,Hyundai,2006,"1,25,000","80,000 kms",Petrol
65a8df601781205b99e8be13,Mercedes Benz C Class 200 K MT,Mercedes,2006,"5,00,001","15,000 kms",Petrol
65a8df601781205b99e8be14,Maruti Suzuki Alto LXi BS III,Maruti,2005,"95,000","65,000 kms",Petrol
65a8df601781205b99e8be15,Maruti Suzuki Swift Dzire Tour VDi,Maruti,2009,"2,50,000","51,000 kms",Diesel
65a8df601781205b99e8be16,Skoda Fabia,Skoda,2009,"1,10,000","45,000 kms",Petrol
65a8df601781205b99e8be17,Maruti Suzuki Alto 800 Select Variant,Maruti,2015,Ask For Price,"70,000 kms",Petrol
65a8df601781205b99e8be18,Maruti Suzuki Ritz VXI ABS,Maruti,2011,"2,70,000","50,000 kms",Petrol
65a8df601781205b99e8be19,tata zest 2017 f,tata,sale,"4,50,000",,
65a8df601781205b99e8be1a,Tata Indica V2 DLE BS III,Tata,2009,"1,10,000","30,000 kms",Diesel
65a8df601781205b99e8be1b,Toyota Corolla Altis,Toyota,2009,"3,00,000","1,32,000 kms",Petrol
65a8df601781205b99e8be1c,Ta,Tara,zest,"3,10,000",,
65a8df601781205b99e8be1d,Tata Zest XM Diesel,Tata,2018,"2,60,000","27,000 kms",Diesel
65a8df601781205b99e8be1e,Mahindra Quanto C8,Mahindra,2013,"3,90,000","40,000 kms",Diesel
65a8df601781205b99e8be1f,Honda Amaze 1.2 E i VTEC,Honda,2014,"1,80,000",Petrol,
65a8df601781205b99e8be20,Chevrolet Sail 1.2 LT ABS,Chevrolet,2014,"1,60,000",Petrol,
